Y,X1,X2
-0.09172288950003052,-0.6631215266153272,0.4470700670756913
0.14514130913504342,0.19531846610528025,-0.37106609350720565
0.12359398211568058,-0.18098939894582755,0.3598925968581401
0.3032417889246995,0.25139020440265103,0.5360547298655125
1.3240690897453864,0.7542511904416638,0.9460335436175311
0.2837375217382797,-0.6265496783531279,0.7278040138650173
1.0843958746556126,0.5151696441434044,-0.9734834223463504
0.3116305928187392,-0.6379156340687493,-0.7557920722678195
0.05747811773374685,-0.0034854947352822574,0.23974603245493875
-0.18139285617135126,-0.6690371204164889,0.3436208616285812
0.849606403212466,-0.42394498363682054,0.96218592756144
0.058925892512467104,0.34696643266088434,0.13098127258790848
0.11228037216588278,0.1503383299051475,-0.3299734585513683
-0.2887607630867937,-0.7227018069726185,0.29783363531197904
0.7592936232722292,0.004489940365045353,-0.8713745077502479
1.4651662945543467,0.9979912900542254,0.6864257627374624
-0.3782601084535165,-0.7256115492552264,0.06150745435069371
0.06177874409363664,-0.3898952575968324,0.34792235192634324
0.07363946905260937,-0.2508846308980137,-0.29905003756419
0.4460069923412637,-0.07801930800066059,-0.6681930086719958
0.952859394046119,0.6507265374912476,0.8229899623153607
0.42176303199541576,0.46089226439329467,0.5690865691446751
-0.6707833649828592,-0.9610336029529991,0.4656322780594282
0.5762111742900986,0.51292372237725,-0.6642783227332656
0.19594444644485462,0.4576957466603948,-0.3163287395642327
0.45349029597522045,0.6854526986737135,-0.36253758030480543
-0.47166569043691103,-0.9552412607662295,0.6324385020620211
0.0928886525286966,-0.6072968211410195,0.5629080265441149
0.39809928034049497,0.6807910148995417,0.28734771190942787
0.2159626649943165,0.13437659824198955,-0.4620997915306375
0.18744171617882063,-0.09803993802479427,-0.43403232522727864
-0.1333761044533876,-0.7939516331779,-0.6058866301225481
0.28613578791116434,0.588551211807653,0.2868205802484014
0.8873061389967999,-0.11288393162625265,-0.9427325147309846
0.3327124220424321,-0.6043254057832652,0.7439204377191837
0.9168772761074442,0.40243373311776054,-0.9228770027081146
0.683494107342534,-0.05398554222791163,0.8268321745673683
0.04723327888962425,-0.9072480116524506,-0.8910601376375338
0.1343971402597259,0.009325391397740912,-0.36660104922983483
0.8053547238452835,0.48053951451164445,0.833300301277089
0.15070099881326035,0.46580624457550956,-0.22278347289883982
-0.01613203833514087,-0.36051883031495313,-0.17528825902113798
-0.3831102162435743,-0.9185494954832563,-0.626019541687443
0.6311777101381859,0.8077913628074813,-0.32260211990621257
0.13394205845023985,-0.48384074135637967,0.4972022499901574
0.21285894712020922,0.3762484488850011,0.3994948402023366
-0.1465330419433387,-0.527244515864155,-0.005827781347005345
0.8678296762717335,0.9029206641350793,-0.36291790498146814
0.1153644531689422,0.43717080968251754,-0.17836228259222642
0.5122910349135129,0.4678683132247681,-0.6402142658995007
-0.08460042423382379,-0.44286267682803127,-0.04750851734037931
0.8137913490953221,0.06135170202080675,0.901975841897166
0.8129544647683071,0.4406560159566102,-0.8528709646524686
0.5994207952449213,0.5842086763437815,-0.6324796470924972
-0.4152615186691528,-0.7727708861101696,-0.21498328649004939
-0.03371909506876081,-0.6296322461245105,-0.4646399422682721
-0.14313159632373157,-0.8094522481787725,-0.6222796740052685
0.9202746760794714,0.9378433356496916,-0.3088599287430964
-0.6651319234395984,-0.9040504408281882,-0.2715787374154235
-0.5173371353232639,-0.856301713018859,0.3324881087240812
-0.8249269576958455,-0.9386664282738606,0.04611966096004738
-0.5201870611287237,-0.8168168964493441,0.15743212893759373
0.24333739653665643,-0.14773516224504002,0.49654991354471023
-0.30393609018346807,-0.6750720129118879,0.060903431489593096
-0.07859849289502735,-0.645288612768018,-0.436002297803338
0.2369867057671287,0.04130509281722117,-0.48674041819702296
-0.5730058027139591,-0.8326487144028805,0.06536652804087106
-0.024987744448912504,-0.32750136095508053,0.10069317425090119
0.26635923151237173,-0.5189713512358356,0.6372867809793064
1.0572066757227403,0.7051854114476093,0.8405519113260709
-0.35818701446225465,-0.7325825363851279,-0.18701152336986104
0.07305283548341321,0.02311949402698299,0.2702600189806983
0.22475381497525193,-0.09305582698852244,-0.47493117542212704
0.39924970738370563,0.7085403669964498,-0.20866618187681607
0.4975095352748745,0.7478482158149955,0.2815231130050515
0.00765144570172268,-0.22484410545299793,-0.1379072536823467
-0.29236462291120957,-0.9695567299413892,0.7868022180880885
0.675729339844885,-0.16992795809245398,0.8250067250986779
0.38336432396823356,-0.7520981966165032,-0.899327496222087
-0.26960173159244827,-0.6577724645203755,0.12244647230638384
0.22403306988892718,0.3131064873242395,-0.4397015634153201
0.17098288547274082,-0.5938728972139389,-0.6167924763996722
0.15715754093165848,-0.5120669376299158,-0.5398406410306666
0.055351553155332966,-0.7038549951583128,-0.6356490080234505
0.5899778901067247,-0.5799324465030145,0.8860145162793356
0.40346472429864305,0.3454510397304995,-0.6018636337560104
-0.03893772474938646,-0.44845212401039225,0.22638500694711783
0.3891461839785103,0.328590752743237,-0.5946996063038685
-0.2788123633838493,-0.679953226915033,-0.18855969202227185
0.21484336887763808,-0.13984857848321242,0.46645307901110367
0.3897812234631265,0.2716900340107409,0.6080512270062133
0.4333025979870969,-0.7478240544898265,-0.9227764262260862
-0.19710870627869254,-0.5885742091491701,-0.08237072073333351
0.8544935791405841,0.9411374224499329,0.14453667327244335
0.11329326055892115,0.17006273082196444,-0.3292033107207162
0.3167650796580203,0.6492118065057517,-0.20769666334855952
-0.03336135897306654,-0.3252234417787434,-0.03221207583812569
0.6332488225916889,-0.5309653992820176,0.884839447210438
-0.13715193440486492,-0.5604220102635054,-0.19713293007985966
0.14582910876144503,-0.3248670286620259,0.4243997121885401
0.5489991959602045,0.7061178283400784,-0.4437647585080773
0.5600832555527834,-0.4174315150611001,-0.7955000369222354
0.9993867353482226,0.25229591768911486,0.991628602477086
0.7163517473229221,-0.46245915766465706,-0.9029159323934617
0.2189461301665922,0.35946952339627414,-0.41532646881885404
0.6312647537986178,0.8048150348894363,-0.33160840192923713
0.6433465174543719,-0.5194103235709862,-0.8851421999716478
0.05265558446497659,-0.07963904107759245,-0.23056601067060822
0.14398403296910386,-0.6207159930090702,-0.6189819625770643
0.393866653977225,0.43376675548477595,-0.5587950233931327
-0.7432818651436202,-0.9349307935005884,-0.2719136207233144
0.4486781618511945,-0.3004772215220082,0.6897878055874591
0.31945720662233107,0.28374812042738706,-0.5446207812607129
0.29572521909319016,-0.8754167307639074,-0.9831605812420987
0.07040645817334527,0.1555438206244355,-0.2581535388514049
0.08965955370553484,0.3989136886213873,0.1618010147134481
0.3594082425300499,-0.5274477608067738,-0.7114385504577425
-0.3948307448724122,-0.8049579773823019,0.35601641713783594
0.978773039772898,0.825794554875229,0.6446964169473375
